file_path,sonar_issue_count,highest_severity,severity_breakdown,type_breakdown
AnkiDroid/src/main/res/values-eo/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-el/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-de/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-da/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-cs/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-ckb/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-ca/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-bn/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-bg/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-be/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-az/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-ar/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-am/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-af/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-hy/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-hu/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-hr/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-hi/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-heb/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-gu/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-got/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-gl/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-ga/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-fy/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-fr/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-fil/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-fi/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-fa/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-eu/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-et/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-mn/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-ml/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-mk/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-lv/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-lt/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-ky/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-ku/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-ko/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-kn/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-km/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-kk/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-ka/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-ja/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-iw/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-it/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-ind/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-sk/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-sc/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-sat/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-ru/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-ro/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-pt-rPT/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-pt-rBR/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-pl/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-pa/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-or/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-no/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-nn/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-nl/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-my/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-ms/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-mr/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-vi/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-uz/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-ur/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-uk/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-ug/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-tt/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-tr/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-ti/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-th/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-tgl/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-te/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-ta/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-sv/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-sr/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-sq/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-sl/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/java/com/ichi2/anki/StudyOptionsActivity.kt,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/java/com/ichi2/anki/SharedDecksDownloadFragment.kt,1,MAJOR,MAJOR:1,CODE_SMELL:1
libanki/src/main/java/com/ichi2/anki/libanki/utils/PythonExtensions.kt,1,MAJOR,MAJOR:1,CODE_SMELL:1
libanki/src/main/java/com/ichi2/anki/libanki/sched/Ease.kt,1,INFO,INFO:1,CODE_SMELL:1
libanki/src/main/java/com/ichi2/anki/libanki/sched/DeckNode.kt,1,INFO,INFO:1,CODE_SMELL:1
libanki/src/main/java/com/ichi2/anki/libanki/Tts.kt,1,MAJOR,MAJOR:1,CODE_SMELL:1
libanki/src/main/java/com/ichi2/anki/libanki/TemplateManager.kt,1,MAJOR,MAJOR:1,CODE_SMELL:1
libanki/src/main/java/com/ichi2/anki/libanki/NotetypeJson.kt,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values/styles.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values/sentence-case.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values/attrs.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values/12-dont-translate.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-zh-rTW/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/java/com/ichi2/anki/NotificationChannels.kt,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/java/com/ichi2/anki/NavigationDrawerActivity.kt,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/java/com/ichi2/anki/MetaDB.kt,1,CRITICAL,CRITICAL:1,CODE_SMELL:1
AnkiDroid/src/main/java/com/ichi2/anki/IntroductionActivity.kt,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/java/com/ichi2/anki/FieldEditText.kt,1,MAJOR,MAJOR:1,CODE_SMELL:1
AnkiDroid/src/main/java/com/ichi2/anki/DrawingFragment.kt,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/java/com/ichi2/anki/DeckSpinnerSelection.kt,1,INFO,INFO:1,CODE_SMELL:1
AnkiDroid/src/main/res/values-zh-rCN/10-preferences.xml,1,INFO,INFO:1,CODE_SMELL:1
